 >TARCYL  cylindrical target: Length= 66.0000 Diameter= 20.0000
     20856 = NAT
  1.000000  0.000000  0.000000 = A_1 vector
  0.000000  1.000000  0.000000 = A_2 vector
  1.000000  1.000000  1.000000 = lattice spacings (d_x,d_y,d_z)/d
  -0.50000  -0.50000  -0.50000 = lattice offset x0(1-3) = (x_TF,y_TF,z_TF)/d for dipole 0 0 0
     JA  IX  IY  IZ ICOMP(x,y,z)
   2688  15   3  -6 1 1 1
   2689  16   3  -6 1 1 1
   2690  17   3  -6 1 1 1
   2691  18   3  -6 1 1 1
   2692  19   3  -6 1 1 1
   2693  20   3  -6 1 1 1
   2694  21   3  -6 1 1 1
   2695  22   3  -6 1 1 1
   2696  23   3  -6 1 1 1
   2697  24   3  -6 1 1 1
   2698  25   3  -6 1 1 1
   2699  26   3  -6 1 1 1
   2700  27   3  -6 1 1 1
   2701  28   3  -6 1 1 1
   2702  29   3  -6 1 1 1
   2703  30   3  -6 1 1 1
   2704  31   3  -6 1 1 1
   2705  32   3  -6 1 1 1
   2706  33   3  -6 1 1 1
   2707 -32   4  -6 1 1 1
   2708 -31   4  -6 1 1 1
   2709 -30   4  -6 1 1 1
   2710 -29   4  -6 1 1 1
   2711 -28   4  -6 1 1 1
   2712 -27   4  -6 1 1 1
   2713 -26   4  -6 1 1 1
   2714 -25   4  -6 1 1 1
   2715 -24   4  -6 1 1 1
   2716 -23   4  -6 1 1 1
   2717 -22   4  -6 1 1 1
   2718 -21   4  -6 1 1 1
   2719 -20   4  -6 1 1 1
   2720 -19   4  -6 1 1 1
   2721 -18   4  -6 1 1 1
   2722 -17   4  -6 1 1 1
   2723 -16   4  -6 1 1 1
   2724 -15   4  -6 1 1 1
   2725 -14   4  -6 1 1 1
   2726 -13   4  -6 1 1 1
   2727 -12   4  -6 1 1 1
   2728 -11   4  -6 1 1 1
   2729 -10   4  -6 1 1 1
   2730  -9   4  -6 1 1 1
   2731  -8   4  -6 1 1 1
   2732  -7   4  -6 1 1 1
   2733  -6   4  -6 1 1 1
   2734  -5   4  -6 1 1 1
   2735  -4   4  -6 1 1 1
   2736  -3   4  -6 1 1 1
   2737  -2   4  -6 1 1 1
   2738  -1   4  -6 1 1 1
   2739   0   4  -6 1 1 1
   2740   1   4  -6 1 1 1
   2741   2   4  -6 1 1 1
   2742   3   4  -6 1 1 1
   2743   4   4  -6 1 1 1
   2744   5   4  -6 1 1 1
   2745   6   4  -6 1 1 1
   2746   7   4  -6 1 1 1
   2747   8   4  -6 1 1 1
   2748   9   4  -6 1 1 1
   2749  10   4  -6 1 1 1
   2750  11   4  -6 1 1 1
   2751  12   4  -6 1 1 1
   2752  13   4  -6 1 1 1
   2753  14   4  -6 1 1 1
   2754  15   4  -6 1 1 1
   2755  16   4  -6 1 1 1
   2756  17   4  -6 1 1 1
   2757  18   4  -6 1 1 1
   2758  19   4  -6 1 1 1
   2759  20   4  -6 1 1 1
   2760  21   4  -6 1 1 1
   2761  22   4  -6 1 1 1
   2762  23   4  -6 1 1 1
   2763  24   4  -6 1 1 1
   2764  25   4  -6 1 1 1
   2765  26   4  -6 1 1 1
   2766  27   4  -6 1 1 1
   2767  28   4  -6 1 1 1
   2768  29   4  -6 1 1 1
   2769  30   4  -6 1 1 1
   2770  31   4  -6 1 1 1
   2771  32   4  -6 1 1 1
   2772  33   4  -6 1 1 1
   2773 -32   5  -6 1 1 1
   2774 -31   5  -6 1 1 1
   2775 -30   5  -6 1 1 1
   2776 -29   5  -6 1 1 1
   2777 -28   5  -6 1 1 1
   2778 -27   5  -6 1 1 1
   2779 -26   5  -6 1 1 1
   2780 -25   5  -6 1 1 1
   2781 -24   5  -6 1 1 1
   2782 -23   5  -6 1 1 1
   2783 -22   5  -6 1 1 1
   2784 -21   5  -6 1 1 1
   2785 -20   5  -6 1 1 1
   2786 -19   5  -6 1 1 1
   2787 -18   5  -6 1 1 1
   2788 -17   5  -6 1 1 1
   2789 -16   5  -6 1 1 1
   2790 -15   5  -6 1 1 1
   2791 -14   5  -6 1 1 1
   2792 -13   5  -6 1 1 1
   2793 -12   5  -6 1 1 1
   2794 -11   5  -6 1 1 1
   2795 -10   5  -6 1 1 1
   2796  -9   5  -6 1 1 1
   2797  -8   5  -6 1 1 1
   2798  -7   5  -6 1 1 1
   2799  -6   5  -6 1 1 1
   2800  -5   5  -6 1 1 1
   2801  -4   5  -6 1 1 1
   2802  -3   5  -6 1 1 1
   2803  -2   5  -6 1 1 1
   2804  -1   5  -6 1 1 1
   2805   0   5  -6 1 1 1
   2806   1   5  -6 1 1 1
   2807   2   5  -6 1 1 1
   2808   3   5  -6 1 1 1
   2809   4   5  -6 1 1 1
   2810   5   5  -6 1 1 1
   2811   6   5  -6 1 1 1
   2812   7   5  -6 1 1 1
   2813   8   5  -6 1 1 1
   2814   9   5  -6 1 1 1
   2815  10   5  -6 1 1 1
   2816  11   5  -6 1 1 1
   2817  12   5  -6 1 1 1
   2818  13   5  -6 1 1 1
   2819  14   5  -6 1 1 1
   2820  15   5  -6 1 1 1
   2821  16   5  -6 1 1 1
   2822  17   5  -6 1 1 1
   2823  18   5  -6 1 1 1
   2824  19   5  -6 1 1 1
   2825  20   5  -6 1 1 1
   2826  21   5  -6 1 1 1
   2827  22   5  -6 1 1 1
   2828  23   5  -6 1 1 1
   2829  24   5  -6 1 1 1
   2830  25   5  -6 1 1 1
   2831  26   5  -6 1 1 1
   2832  27   5  -6 1 1 1
   2833  28   5  -6 1 1 1
   2834  29   5  -6 1 1 1
   2835  30   5  -6 1 1 1
   2836  31   5  -6 1 1 1
   2837  32   5  -6 1 1 1
   2838  33   5  -6 1 1 1
   2839 -32   6  -6 1 1 1
   2840 -31   6  -6 1 1 1
   2841 -30   6  -6 1 1 1
   2842 -29   6  -6 1 1 1
   2843 -28   6  -6 1 1 1
   2844 -27   6  -6 1 1 1
   2845 -26   6  -6 1 1 1
   2846 -25   6  -6 1 1 1
   2847 -24   6  -6 1 1 1
   2848 -23   6  -6 1 1 1
   2849 -22   6  -6 1 1 1
   2850 -21   6  -6 1 1 1
   2851 -20   6  -6 1 1 1
   2852 -19   6  -6 1 1 1
   2853 -18   6  -6 1 1 1
   2854 -17   6  -6 1 1 1
   2855 -16   6  -6 1 1 1
   2856 -15   6  -6 1 1 1
   2857 -14   6  -6 1 1 1
   2858 -13   6  -6 1 1 1
   2859 -12   6  -6 1 1 1
   2860 -11   6  -6 1 1 1
   2861 -10   6  -6 1 1 1
   2862  -9   6  -6 1 1 1
   2863  -8   6  -6 1 1 1
   2864  -7   6  -6 1 1 1
   2865  -6   6  -6 1 1 1
   2866  -5   6  -6 1 1 1
   2867  -4   6  -6 1 1 1
   2868  -3   6  -6 1 1 1
   2869  -2   6  -6 1 1 1
   2870  -1   6  -6 1 1 1
   2871   0   6  -6 1 1 1
   2872   1   6  -6 1 1 1
   2873   2   6  -6 1 1 1
   2874   3   6  -6 1 1 1
   2875   4   6  -6 1 1 1
   2876   5   6  -6 1 1 1
   2877   6   6  -6 1 1 1
   2878   7   6  -6 1 1 1
   2879   8   6  -6 1 1 1
   2880   9   6  -6 1 1 1
   2881  10   6  -6 1 1 1
   2882  11   6  -6 1 1 1
   2883  12   6  -6 1 1 1
   2884  13   6  -6 1 1 1
   2885  14   6  -6 1 1 1
   2886  15   6  -6 1 1 1
   2887  16   6  -6 1 1 1
   2888  17   6  -6 1 1 1
   2889  18   6  -6 1 1 1
   2890  19   6  -6 1 1 1
   2891  20   6  -6 1 1 1
   2892  21   6  -6 1 1 1
   2893  22   6  -6 1 1 1
   2894  23   6  -6 1 1 1
   2895  24   6  -6 1 1 1
   2896  25   6  -6 1 1 1
   2897  26   6  -6 1 1 1
   2898  27   6  -6 1 1 1
   2899  28   6  -6 1 1 1
   2900  29   6  -6 1 1 1
   2901  30   6  -6 1 1 1
   2902  31   6  -6 1 1 1
   2903  32   6  -6 1 1 1
   2904  33   6  -6 1 1 1
   2905 -32   7  -6 1 1 1
   2906 -31   7  -6 1 1 1
   2907 -30   7  -6 1 1 1
   2908 -29   7  -6 1 1 1
   2909 -28   7  -6 1 1 1
   2910 -27   7  -6 1 1 1
   2911 -26   7  -6 1 1 1
   2912 -25   7  -6 1 1 1
   2913 -24   7  -6 1 1 1
   2914 -23   7  -6 1 1 1
   2915 -22   7  -6 1 1 1
   2916 -21   7  -6 1 1 1
   2917 -20   7  -6 1 1 1
   2918 -19   7  -6 1 1 1
   2919 -18   7  -6 1 1 1
   2920 -17   7  -6 1 1 1
   2921 -16   7  -6 1 1 1
   2922 -15   7  -6 1 1 1
   2923 -14   7  -6 1 1 1
   2924 -13   7  -6 1 1 1
   2925 -12   7  -6 1 1 1
   2926 -11   7  -6 1 1 1
   2927 -10   7  -6 1 1 1
   2928  -9   7  -6 1 1 1
   2929  -8   7  -6 1 1 1
   2930  -7   7  -6 1 1 1
   2931  -6   7  -6 1 1 1
   2932  -5   7  -6 1 1 1
   2933  -4   7  -6 1 1 1
   2934  -3   7  -6 1 1 1
   2935  -2   7  -6 1 1 1
   2936  -1   7  -6 1 1 1
   2937   0   7  -6 1 1 1
   2938   1   7  -6 1 1 1
   2939   2   7  -6 1 1 1
   2940   3   7  -6 1 1 1
   2941   4   7  -6 1 1 1
   2942   5   7  -6 1 1 1
   2943   6   7  -6 1 1 1
   2944   7   7  -6 1 1 1
   2945   8   7  -6 1 1 1
   2946   9   7  -6 1 1 1
   2947  10   7  -6 1 1 1
   2948  11   7  -6 1 1 1
   2949  12   7  -6 1 1 1
   2950  13   7  -6 1 1 1
   2951  14   7  -6 1 1 1
   2952  15   7  -6 1 1 1
   2953  16   7  -6 1 1 1
   2954  17   7  -6 1 1 1
   2955  18   7  -6 1 1 1
   2956  19   7  -6 1 1 1
   2957  20   7  -6 1 1 1
   2958  21   7  -6 1 1 1
   2959  22   7  -6 1 1 1
   2960  23   7  -6 1 1 1
   2961  24   7  -6 1 1 1
   2962  25   7  -6 1 1 1
   2963  26   7  -6 1 1 1
   2964  27   7  -6 1 1 1
   2965  28   7  -6 1 1 1
   2966  29   7  -6 1 1 1
   2967  30   7  -6 1 1 1
   2968  31   7  -6 1 1 1
   2969  32   7  -6 1 1 1
   2970  33   7  -6 1 1 1
   2971 -32   8  -6 1 1 1
   2972 -31   8  -6 1 1 1
   2973 -30   8  -6 1 1 1
   2974 -29   8  -6 1 1 1
   2975 -28   8  -6 1 1 1
   2976 -27   8  -6 1 1 1
   2977 -26   8  -6 1 1 1
   2978 -25   8  -6 1 1 1
   2979 -24   8  -6 1 1 1
   2980 -23   8  -6 1 1 1
   2981 -22   8  -6 1 1 1
   2982 -21   8  -6 1 1 1
   2983 -20   8  -6 1 1 1
   2984 -19   8  -6 1 1 1
   2985 -18   8  -6 1 1 1
   2986 -17   8  -6 1 1 1
   2987 -16   8  -6 1 1 1
   2988 -15   8  -6 1 1 1
   2989 -14   8  -6 1 1 1
   2990 -13   8  -6 1 1 1
   2991 -12   8  -6 1 1 1
   2992 -11   8  -6 1 1 1
   2993 -10   8  -6 1 1 1
   2994  -9   8  -6 1 1 1
   2995  -8   8  -6 1 1 1
   2996  -7   8  -6 1 1 1
   2997  -6   8  -6 1 1 1
   2998  -5   8  -6 1 1 1
   2999  -4   8  -6 1 1 1
   3000  -3   8  -6 1 1 1
   3001  -2   8  -6 1 1 1
   3002  -1   8  -6 1 1 1
   3003   0   8  -6 1 1 1
   3004   1   8  -6 1 1 1
   3005   2   8  -6 1 1 1
   3006   3   8  -6 1 1 1
   3007   4   8  -6 1 1 1
   3008   5   8  -6 1 1 1
   3009   6   8  -6 1 1 1
   3010   7   8  -6 1 1 1
   3011   8   8  -6 1 1 1
   3012   9   8  -6 1 1 1
   3013  10   8  -6 1 1 1
   3014  11   8  -6 1 1 1
   3015  12   8  -6 1 1 1
   3016  13   8  -6 1 1 1
   3017  14   8  -6 1 1 1
   3018  15   8  -6 1 1 1
   3019  16   8  -6 1 1 1
   3020  17   8  -6 1 1 1
   3021  18   8  -6 1 1 1
   3022  19   8  -6 1 1 1
   3023  20   8  -6 1 1 1
   3024  21   8  -6 1 1 1
   3025  22   8  -6 1 1 1
   3026  23   8  -6 1 1 1
   3027  24   8  -6 1 1 1
   3028  25   8  -6 1 1 1
   3029  26   8  -6 1 1 1
   3030  27   8  -6 1 1 1
   3031  28   8  -6 1 1 1
   3032  29   8  -6 1 1 1
   3033  30   8  -6 1 1 1
   3034  31   8  -6 1 1 1
   3035  32   8  -6 1 1 1
   3036  33   8  -6 1 1 1
   3037 -32  -7  -5 1 1 1
   3038 -31  -7  -5 1 1 1
   3039 -30  -7  -5 1 1 1
   3040 -29  -7  -5 1 1 1
   3041 -28  -7  -5 1 1 1
   3042 -27  -7  -5 1 1 1
   3043 -26  -7  -5 1 1 1
   3044 -25  -7  -5 1 1 1
   3045 -24  -7  -5 1 1 1
   3046 -23  -7  -5 1 1 1
   3047 -22  -7  -5 1 1 1
   3048 -21  -7  -5 1 1 1
   3049 -20  -7  -5 1 1 1
   3050 -19  -7  -5 1 1 1
   3051 -18  -7  -5 1 1 1
   3052 -17  -7  -5 1 1 1
   3053 -16  -7  -5 1 1 1
   3054 -15  -7  -5 1 1 1
   3055 -14  -7  -5 1 1 1
   3056 -13  -7  -5 1 1 1
   3057 -12  -7  -5 1 1 1
   3058 -11  -7  -5 1 1 1
   3059 -10  -7  -5 1 1 1
   3060  -9  -7  -5 1 1 1
   3061  -8  -7  -5 1 1 1
   3062  -7  -7  -5 1 1 1
   3063  -6  -7  -5 1 1 1
   3064  -5  -7  -5 1 1 1
   3065  -4  -7  -5 1 1 1
   3066  -3  -7  -5 1 1 1
   3067  -2  -7  -5 1 1 1
   3068  -1  -7  -5 1 1 1
   3069   0  -7  -5 1 1 1
   3070   1  -7  -5 1 1 1
   3071   2  -7  -5 1 1 1
   3072   3  -7  -5 1 1 1
   3073   4  -7  -5 1 1 1
   3074   5  -7  -5 1 1 1
   3075   6  -7  -5 1 1 1
   3076   7  -7  -5 1 1 1
   3077   8  -7  -5 1 1 1
   3078   9  -7  -5 1 1 1
   3079  10  -7  -5 1 1 1
   3080  11  -7  -5 1 1 1
   3081  12  -7  -5 1 1 1
   3082  13  -7  -5 1 1 1
   3083  14  -7  -5 1 1 1
   3084  15  -7  -5 1 1 1
   3085  16  -7  -5 1 1 1
   3086  17  -7  -5 1 1 1
   3087  18  -7  -5 1 1 1
   3088  19  -7  -5 1 1 1
   3089  20  -7  -5 1 1 1
   3090  21  -7  -5 1 1 1
   3091  22  -7  -5 1 1 1
   3092  23  -7  -5 1 1 1
   3093  24  -7  -5 1 1 1
   3094  25  -7  -5 1 1 1
   3095  26  -7  -5 1 1 1
   3096  27  -7  -5 1 1 1
   3097  28  -7  -5 1 1 1
   3098  29  -7  -5 1 1 1
   3099  30  -7  -5 1 1 1
   3100  31  -7  -5 1 1 1
   3101  32  -7  -5 1 1 1
   3102  33  -7  -5 1 1 1
   3103 -32  -6  -5 1 1 1
   3104 -31  -6  -5 1 1 1
   3105 -30  -6  -5 1 1 1
   3106 -29  -6  -5 1 1 1
   3107 -28  -6  -5 1 1 1
   3108 -27  -6  -5 1 1 1
   3109 -26  -6  -5 1 1 1
   3110 -25  -6  -5 1 1 1
   3111 -24  -6  -5 1 1 1
   3112 -23  -6  -5 1 1 1
   3113 -22  -6  -5 1 1 1
   3114 -21  -6  -5 1 1 1
   3115 -20  -6  -5 1 1 1
   3116 -19  -6  -5 1 1 1
   3117 -18  -6  -5 1 1 1
   3118 -17  -6  -5 1 1 1
   3119 -16  -6  -5 1 1 1
   3120 -15  -6  -5 1 1 1
   3121 -14  -6  -5 1 1 1
   3122 -13  -6  -5 1 1 1
   3123 -12  -6  -5 1 1 1
   3124 -11  -6  -5 1 1 1
   3125 -10  -6  -5 1 1 1
   3126  -9  -6  -5 1 1 1
   3127  -8  -6  -5 1 1 1
   3128  -7  -6  -5 1 1 1
   3129  -6  -6  -5 1 1 1
   3130  -5  -6  -5 1 1 1
   3131  -4  -6  -5 1 1 1
   3132  -3  -6  -5 1 1 1
   3133  -2  -6  -5 1 1 1
   3134  -1  -6  -5 1 1 1
   3135   0  -6  -5 1 1 1
   3136   1  -6  -5 1 1 1
   3137   2  -6  -5 1 1 1
   3138   3  -6  -5 1 1 1
   3139   4  -6  -5 1 1 1
   3140   5  -6  -5 1 1 1
   3141   6  -6  -5 1 1 1
   3142   7  -6  -5 1 1 1
   3143   8  -6  -5 1 1 1
   3144   9  -6  -5 1 1 1
   3145  10  -6  -5 1 1 1
   3146  11  -6  -5 1 1 1
   3147  12  -6  -5 1 1 1
   3148  13  -6  -5 1 1 1
   3149  14  -6  -5 1 1 1
   3150  15  -6  -5 1 1 1
   3151  16  -6  -5 1 1 1
   3152  17  -6  -5 1 1 1
   3153  18  -6  -5 1 1 1
   3154  19  -6  -5 1 1 1
   3155  20  -6  -5 1 1 1
   3156  21  -6  -5 1 1 1
   3157  22  -6  -5 1 1 1
   3158  23  -6  -5 1 1 1
   3159  24  -6  -5 1 1 1
   3160  25  -6  -5 1 1 1
   3161  26  -6  -5 1 1 1
   3162  27  -6  -5 1 1 1
   3163  28  -6  -5 1 1 1
   3164  29  -6  -5 1 1 1
   3165  30  -6  -5 1 1 1
   3166  31  -6  -5 1 1 1
   3167  32  -6  -5 1 1 1
   3168  33  -6  -5 1 1 1
   3169 -32  -5  -5 1 1 1
   3170 -31  -5  -5 1 1 1
   3171 -30  -5  -5 1 1 1
   3172 -29  -5  -5 1 1 1
   3173 -28  -5  -5 1 1 1
   3174 -27  -5  -5 1 1 1
   3175 -26  -5  -5 1 1 1
   3176 -25  -5  -5 1 1 1
   3177 -24  -5  -5 1 1 1
   3178 -23  -5  -5 1 1 1
   3179 -22  -5  -5 1 1 1
   3180 -21  -5  -5 1 1 1
   3181 -20  -5  -5 1 1 1
   3182 -19  -5  -5 1 1 1
   3183 -18  -5  -5 1 1 1
   3184 -17  -5  -5 1 1 1
   3185 -16  -5  -5 1 1 1
   3186 -15  -5  -5 1 1 1
   3187 -14  -5  -5 1 1 1
   3188 -13  -5  -5 1 1 1
   3189 -12  -5  -5 1 1 1
   3190 -11  -5  -5 1 1 1
   3191 -10  -5  -5 1 1 1
   3192  -9  -5  -5 1 1 1
   3193  -8  -5  -5 1 1 1
   3194  -7  -5  -5 1 1 1
   3195  -6  -5  -5 1 1 1
   3196  -5  -5  -5 1 1 1
   3197  -4  -5  -5 1 1 1
   3198  -3  -5  -5 1 1 1
   3199  -2  -5  -5 1 1 1
   3200  -1  -5  -5 1 1 1
   3201   0  -5  -5 1 1 1
   3202   1  -5  -5 1 1 1
   3203   2  -5  -5 1 1 1
   3204   3  -5  -5 1 1 1
   3205   4  -5  -5 1 1 1
   3206   5  -5  -5 1 1 1
   3207   6  -5  -5 1 1 1
   3208   7  -5  -5 1 1 1
   3209   8  -5  -5 1 1 1
   3210   9  -5  -5 1 1 1
   3211  10  -5  -5 1 1 1
   3212  11  -5  -5 1 1 1
   3213  12  -5  -5 1 1 1
   3214  13  -5  -5 1 1 1
   3215  14  -5  -5 1 1 1
   3216  15  -5  -5 1 1 1
   3217  16  -5  -5 1 1 1
   3218  17  -5  -5 1 1 1
   3219  18  -5  -5 1 1 1
   3220  19  -5  -5 1 1 1
   3221  20  -5  -5 1 1 1
   3222  21  -5  -5 1 1 1
   3223  22  -5  -5 1 1 1
   3224  23  -5  -5 1 1 1
   3225  24  -5  -5 1 1 1
   3226  25  -5  -5 1 1 1
   3227  26  -5  -5 1 1 1
   3228  27  -5  -5 1 1 1
   3229  28  -5  -5 1 1 1
   3230  29  -5  -5 1 1 1
   3231  30  -5  -5 1 1 1
   3232  31  -5  -5 1 1 1
   3233  32  -5  -5 1 1 1
   3234  33  -5  -5 1 1 1
   3235 -32  -4  -5 1 1 1
   3236 -31  -4  -5 1 1 1
   3237 -30  -4  -5 1 1 1
   3238 -29  -4  -5 1 1 1
   3239 -28  -4  -5 1 1 1
   3240 -27  -4  -5 1 1 1
   3241 -26  -4  -5 1 1 1
   3242 -25  -4  -5 1 1 1
   3243 -24  -4  -5 1 1 1
   3244 -23  -4  -5 1 1 1
   3245 -22  -4  -5 1 1 1
   3246 -21  -4  -5 1 1 1
   3247 -20  -4  -5 1 1 1
   3248 -19  -4  -5 1 1 1
   3249 -18  -4  -5 1 1 1
   3250 -17  -4  -5 1 1 1
   3251 -16  -4  -5 1 1 1
   3252 -15  -4  -5 1 1 1
   3253 -14  -4  -5 1 1 1
   3254 -13  -4  -5 1 1 1
   3255 -12  -4  -5 1 1 1
   3256 -11  -4  -5 1 1 1
   3257 -10  -4  -5 1 1 1
   3258  -9  -4  -5 1 1 1
   3259  -8  -4  -5 1 1 1
   3260  -7  -4  -5 1 1 1
   3261  -6  -4  -5 1 1 1
   3262  -5  -4  -5 1 1 1
   3263  -4  -4  -5 1 1 1
   3264  -3  -4  -5 1 1 1
   3265  -2  -4  -5 1 1 1
   3266  -1  -4  -5 1 1 1
   3267   0  -4  -5 1 1 1
   3268   1  -4  -5 1 1 1
   3269   2  -4  -5 1 1 1
   3270   3  -4  -5 1 1 1
   3271   4  -4  -5 1 1 1
   3272   5  -4  -5 1 1 1
   3273   6  -4  -5 1 1 1
   3274   7  -4  -5 1 1 1
   3275   8  -4  -5 1 1 1
   3276   9  -4  -5 1 1 1
   3277  10  -4  -5 1 1 1
   3278  11  -4  -5 1 1 1
   3279  12  -4  -5 1 1 1
   3280  13  -4  -5 1 1 1
   3281  14  -4  -5 1 1 1
   3282  15  -4  -5 1 1 1
   3283  16  -4  -5 1 1 1
   3284  17  -4  -5 1 1 1
   3285  18  -4  -5 1 1 1
   3286  19  -4  -5 1 1 1
   3287  20  -4  -5 1 1 1
   3288  21  -4  -5 1 1 1
   3289  22  -4  -5 1 1 1
   3290  23  -4  -5 1 1 1
   3291  24  -4  -5 1 1 1
   3292  25  -4  -5 1 1 1
   3293  26  -4  -5 1 1 1
   3294  27  -4  -5 1 1 1
   3295  28  -4  -5 1 1 1
   3296  29  -4  -5 1 1 1
   3297  30  -4  -5 1 1 1
   3298  31  -4  -5 1 1 1
   3299  32  -4  -5 1 1 1
   3300  33  -4  -5 1 1 1
   3301 -32  -3  -5 1 1 1
   3302 -31  -3  -5 1 1 1
   3303 -30  -3  -5 1 1 1
   3304 -29  -3  -5 1 1 1
   3305 -28  -3  -5 1 1 1
   3306 -27  -3  -5 1 1 1
   3307 -26  -3  -5 1 1 1
   3308 -25  -3  -5 1 1 1
   3309 -24  -3  -5 1 1 1
   3310 -23  -3  -5 1 1 1
   3311 -22  -3  -5 1 1 1
   3312 -21  -3  -5 1 1 1
   3313 -20  -3  -5 1 1 1
   3314 -19  -3  -5 1 1 1
   3315 -18  -3  -5 1 1 1
   3316 -17  -3  -5 1 1 1
   3317 -16  -3  -5 1 1 1
   3318 -15  -3  -5 1 1 1
   3319 -14  -3  -5 1 1 1
   3320 -13  -3  -5 1 1 1
   3321 -12  -3  -5 1 1 1
   3322 -11  -3  -5 1 1 1
   3323 -10  -3  -5 1 1 1
   3324  -9  -3  -5 1 1 1
   3325  -8  -3  -5 1 1 1
   3326  -7  -3  -5 1 1 1
   3327  -6  -3  -5 1 1 1
   3328  -5  -3  -5 1 1 1
   3329  -4  -3  -5 1 1 1
   3330  -3  -3  -5 1 1 1
   3331  -2  -3  -5 1 1 1
   3332  -1  -3  -5 1 1 1
   3333   0  -3  -5 1 1 1
   3334   1  -3  -5 1 1 1
   3335   2  -3  -5 1 1 1
   3336   3  -3  -5 1 1 1
   3337   4  -3  -5 1 1 1
   3338   5  -3  -5 1 1 1
   3339   6  -3  -5 1 1 1
   3340   7  -3  -5 1 1 1
   3341   8  -3  -5 1 1 1
   3342   9  -3  -5 1 1 1
   3343  10  -3  -5 1 1 1
   3344  11  -3  -5 1 1 1
   3345  12  -3  -5 1 1 1
   3346  13  -3  -5 1 1 1
   3347  14  -3  -5 1 1 1
   3348  15  -3  -5 1 1 1
   3349  16  -3  -5 1 1 1
   3350  17  -3  -5 1 1 1
   3351  18  -3  -5 1 1 1
   3352  19  -3  -5 1 1 1
   3353  20  -3  -5 1 1 1
   3354  21  -3  -5 1 1 1
   3355  22  -3  -5 1 1 1
   3356  23  -3  -5 1 1 1
   3357  24  -3  -5 1 1 1
   3358  25  -3  -5 1 1 1
   3359  26  -3  -5 1 1 1
   3360  27  -3  -5 1 1 1
   3361  28  -3  -5 1 1 1
   3362  29  -3  -5 1 1 1
   3363  30  -3  -5 1 1 1
   3364  31  -3  -5 1 1 1
   3365  32  -3  -5 1 1 1
   3366  33  -3  -5 1 1 1
   3367 -32  -2  -5 1 1 1
   3368 -31  -2  -5 1 1 1
   3369 -30  -2  -5 1 1 1
   3370 -29  -2  -5 1 1 1
   3371 -28  -2  -5 1 1 1
   3372 -27  -2  -5 1 1 1
   3373 -26  -2  -5 1 1 1
   3374 -25  -2  -5 1 1 1
   3375 -24  -2  -5 1 1 1
   3376 -23  -2  -5 1 1 1
   3377 -22  -2  -5 1 1 1
   3378 -21  -2  -5 1 1 1
   3379 -20  -2  -5 1 1 1
   3380 -19  -2  -5 1 1 1
   3381 -18  -2  -5 1 1 1
   3382 -17  -2  -5 1 1 1
   3383 -16  -2  -5 1 1 1
   3384 -15  -2  -5 1 1 1
   3385 -14  -2  -5 1 1 1
   3386 -13  -2  -5 1 1 1
   3387 -12  -2  -5 1 1 1
   3388 -11  -2  -5 1 1 1
   3389 -10  -2  -5 1 1 1
   3390  -9  -2  -5 1 1 1
   3391  -8  -2  -5 1 1 1
   3392  -7  -2  -5 1 1 1
   3393  -6  -2  -5 1 1 1
   3394  -5  -2  -5 1 1 1
   3395  -4  -2  -5 1 1 1
   3396  -3  -2  -5 1 1 1
   3397  -2  -2  -5 1 1 1
   3398  -1  -2  -5 1 1 1
   3399   0  -2  -5 1 1 1
   3400   1  -2  -5 1 1 1
   3401   2  -2  -5 1 1 1
   3402   3  -2  -5 1 1 1
   3403   4  -2  -5 1 1 1
   3404   5  -2  -5 1 1 1
   3405   6  -2  -5 1 1 1
   3406   7  -2  -5 1 1 1
   3407   8  -2  -5 1 1 1
   3408   9  -2  -5 1 1 1
   3409  10  -2  -5 1 1 1
   3410  11  -2  -5 1 1 1
   3411  12  -2  -5 1 1 1
   3412  13  -2  -5 1 1 1
   3413  14  -2  -5 1 1 1
   3414  15  -2  -5 1 1 1
   3415  16  -2  -5 1 1 1
   3416  17  -2  -5 1 1 1
   3417  18  -2  -5 1 1 1
   3418  19  -2  -5 1 1 1
   3419  20  -2  -5 1 1 1
   3420  21  -2  -5 1 1 1
   3421  22  -2  -5 1 1 1
   3422  23  -2  -5 1 1 1
   3423  24  -2  -5 1 1 1
   3424  25  -2  -5 1 1 1
   3425  26  -2  -5 1 1 1
   3426  27  -2  -5 1 1 1
   3427  28  -2  -5 1 1 1
   3428  29  -2  -5 1 1 1
   3429  30  -2  -5 1 1 1
   3430  31  -2  -5 1 1 1
   3431  32  -2  -5 1 1 1
   3432  33  -2  -5 1 1 1
   3433 -32  -1  -5 1 1 1
   3434 -31  -1  -5 1 1 1
   3435 -30  -1  -5 1 1 1
   3436 -29  -1  -5 1 1 1
   3437 -28  -1  -5 1 1 1
   3438 -27  -1  -5 1 1 1
   3439 -26  -1  -5 1 1 1
   3440 -25  -1  -5 1 1 1
   3441 -24  -1  -5 1 1 1
   3442 -23  -1  -5 1 1 1
   3443 -22  -1  -5 1 1 1
   3444 -21  -1  -5 1 1 1
   3445 -20  -1  -5 1 1 1
   3446 -19  -1  -5 1 1 1
   3447 -18  -1  -5 1 1 1
   3448 -17  -1  -5 1 1 1
   3449 -16  -1  -5 1 1 1
   3450 -15  -1  -5 1 1 1
   3451 -14  -1  -5 1 1 1
